城市,行政区,供应公告标题,公告编号,公告类型,发布时间,网上创建时间,宗地编号：,宗地面积：,宗地坐落：,出让年限：,容积率：,建筑密度(%)：,绿化率(%)：,建筑限高(米)：,土地用途：,投资强度：,保证金：,起始价：,加价幅度：,挂牌开始时间：,挂牌截止时间：,提交书面申请地,缴纳竞买保证金截止时间,确认竞买资格时间,拍卖开始时间,拍卖挂牌进行地点,联系地址,联系人,联系电话,开户单位,开户银行,银行账号,内容链接,主键MD5,爬取时间
上海市,黄浦区,上海市奉贤等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]111号),(沪告字[2010]111号),挂牌,2010/12/15,2010/12/15,201011104,138268.4平方米,青浦区朱家角镇,70年,等于0.7,≤25,≥40,,其他普通商品住房用地,,14001万元,93331万元,200万元,2010年12月20土10时00分,2010年12月29土15时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月17土16时30分,2010年12月27土16时30分,,工海市房地产交易百心,,黄威威,63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=664616ef-b14e-4c99-93b9-d5f8b4f9e7c8&sitePath=,a0ca1b9935db614047bf3d5167430cd6,2020-04-24 11:02:47
上海市,黄浦区,上海市崇明县人民政府国有土地使用权挂牌出让公告(沪告字[2010]110号),(沪告字[2010]110号),挂牌,2010/12/15,2010/12/15,201011001,85951.9平方米,陈家镇,70年,等于1.2,≤30,≥35,,其他普通商品住房用地,,1548万元,7736万元,78万元,2010年12月31土09时30分,2011年01月12土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月29土16时30分,2011年01月10土16时30分,,工海市房地产交易百心,,黄威威,63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=4bdbfd60-4cbd-4f68-af6b-2c86249c964d&sitePath=,35b569b900ed633480cded89c4f158c6,2020-04-24 11:02:54
上海市,黄浦区,上海市奉贤区规划和土地管理局国有土地使用权挂牌出让公告(沪告字[2010]106号),(沪告字[2010]106号),挂牌,2010/12/9,2010/12/9,201010601,21127.5平方米,奉贤区庄行镇,50年,0.8-1.5,等于50,等于25,,工业用地,,100万元,922万元,10万元,2011年01月04土09时30分,2011年01月13土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月30土16时30分,2011年01月11土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=87420a11-6256-4848-ac77-37c28ef1bdb5&sitePath=,043ba2bb3baff2b07f2f303c5c9a73f6,2020-04-24 11:03:29
上海市,黄浦区,上海市奉贤区规划和土地管理局国有土地使用权挂牌出让公告(沪告字[2010]106号),(沪告字[2010]106号),挂牌,2010/12/9,2010/12/9,201010602,15209.1平方米,奉贤区庄行镇,50年,0.8-1.5,等于50,等于25,,工业用地,,70万元,922万元,6万元,2011年01月04土09时30分,2011年01月13土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月30土16时30分,2011年01月11土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=87420a11-6256-4848-ac77-37c28ef1bdb5&sitePath=,043ba2bb3baff2b07f2f303c5c9a73f6,2020-04-24 11:03:29
上海市,黄浦区,上海市奉贤区规划和土地管理局国有土地使用权挂牌出让公告(沪告字[2010]106号),(沪告字[2010]106号),挂牌,2010/12/9,2010/12/9,201010603,13236.3平方米,奉贤区庄行镇,50年,0.8-1.5,等于50,等于20,,工业用地,,65万元,635万元,6万元,2011年01月04土09时30分,2011年01月13土15时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月30土16时30分,2011年01月11土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=87420a11-6256-4848-ac77-37c28ef1bdb5&sitePath=,043ba2bb3baff2b07f2f303c5c9a73f6,2020-04-24 11:03:29
上海市,黄浦区,上海市奉贤区规划和土地管理局国有土地使用权挂牌出让公告(沪告字[2010]106号),(沪告字[2010]106号),挂牌,2010/12/9,2010/12/9,201010604,15171.6平方米,奉贤区庄行镇,50年,0.8-1.5,≤50,≥25,,工业用地,,70万元,662万元,6万元,2011年01月04土09时30分,2011年01月13土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月30土16时30分,2011年01月11土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=87420a11-6256-4848-ac77-37c28ef1bdb5&sitePath=,043ba2bb3baff2b07f2f303c5c9a73f6,2020-04-24 11:03:29
上海市,黄浦区,上海市奉贤区规划和土地管理局国有土地使用权挂牌出让公告(沪告字[2010]106号),(沪告字[2010]106号),挂牌,2010/12/9,2010/12/9,201010605,9180.9平方米,奉贤区庄行镇,50年,0.8-1.5,≤50,≥25,,工业用地,,45万元,434万元,5万元,2011年01月04土09时30分,2011年01月13土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月30土16时30分,2011年01月11土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=87420a11-6256-4848-ac77-37c28ef1bdb5&sitePath=,043ba2bb3baff2b07f2f303c5c9a73f6,2020-04-24 11:03:29
上海市,黄浦区,上海市奉贤区规划和土地管理局国有土地使用权挂牌出让公告(沪告字[2010]106号),(沪告字[2010]106号),挂牌,2010/12/9,2010/12/9,201010606,11948.5平方米,奉贤区庄行镇,50年,0.8-1.5,≤50,≥20,,工业用地,,55万元,522万元,5万元,2011年01月04土09时30分,2011年01月13土15时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月30土16时30分,2011年01月11土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=87420a11-6256-4848-ac77-37c28ef1bdb5&sitePath=,043ba2bb3baff2b07f2f303c5c9a73f6,2020-04-24 11:03:29
上海市,黄浦区,上海市奉贤区规划和土地管理局国有土地使用权挂牌出让公告(沪告字[2010]106号),(沪告字[2010]106号),挂牌,2010/12/9,2010/12/9,201010607,13405.3平方米,奉贤区南桥镇,50年,0.8-1.5,≤50,≥20,,工业用地,,60万元,585万元,5万元,2011年01月04土09时30分,2011年01月13土15时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月30土16时30分,2011年01月11土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=87420a11-6256-4848-ac77-37c28ef1bdb5&sitePath=,043ba2bb3baff2b07f2f303c5c9a73f6,2020-04-24 11:03:29
上海市,黄浦区,上海市奉贤区规划和土地管理局国有土地使用权挂牌出让公告(沪告字[2010]106号),(沪告字[2010]106号),挂牌,2010/12/9,2010/12/9,201010608,14901.5平方米,奉贤区四团镇,50年,0.6-1.5,≤50,≥20,,工业用地,,80万元,792万元,10万元,2011年01月04土09时30分,2011年01月13土15时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月30土16时30分,2011年01月11土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=87420a11-6256-4848-ac77-37c28ef1bdb5&sitePath=,043ba2bb3baff2b07f2f303c5c9a73f6,2020-04-24 11:03:29
上海市,黄浦区,上海市嘉定区人民政府国有土地使用权挂牌出让公告(沪告字[2010]104号),(沪告字[2010]104号),挂牌,2010/12/9,2010/12/9,201010401,79165.9平方米,嘉定区南翔镇,70年,2-2.5,等于30,≥35,,其他普通商品住房用地,,60000万元,193450万元,200万元,2010年12月21土09时30分,2010年12月30土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月17土16时30分,2010年12月28土16时30分,,工海市房地产交易百心,,黄威威,63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=0216cc53-b6b2-4366-a248-c990d3e1a9c9&sitePath=,2c15d67f4a0498c57d65fb51c9d18552,2020-04-24 11:03:31
上海市,黄浦区,上海市嘉定区人民政府国有土地使用权挂牌出让公告(沪告字[2010]104号),(沪告字[2010]104号),挂牌,2010/12/9,2010/12/9,201010402,133473.9平方米,嘉定区外冈镇,70年,等于1,≤40,≥35,,其他普通商品住房用地,,21030万元,70100万元,200万元,2010年12月21土09时30分,2010年12月30土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月17土16时30分,2010年12月28土16时30分,,工海市房地产交易百心,,黄威威,63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=0216cc53-b6b2-4366-a248-c990d3e1a9c9&sitePath=,2c15d67f4a0498c57d65fb51c9d18552,2020-04-24 11:03:31
上海市,黄浦区,上海市宝山区人民政府国有土地使用权挂牌出让公告(沪告字[2010]103号),(沪告字[2010]103号),挂牌,2010/12/9,2010/12/9,201010301,64369.3平方米,罗泾镇,70年,等于1.8,等于30,等于35,,其他普通商品住房用地,,2607万元,17380万元,85万元,2010年12月08土10时00分,2010年12月17土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月07土16时30分,2010年12月15土16时30分,,工海市房地产交易百心,,陈洁、闵亮,63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=054d5d60-f3f0-452f-814b-9ccfc73d8057&sitePath=,b9491082b0661bc3662ae185c5f9c46a,2020-04-24 11:03:40
上海市,黄浦区,上海市宝山区人民政府国有土地使用权挂牌出让公告(沪告字[2010]103号),(沪告字[2010]103号),挂牌,2010/12/9,2010/12/9,201010302,47442.9平方米,罗泾镇,70年,等于1.3,等于30,等于35,,其他普通商品住房用地,,2135万元,14232万元,70万元,2010年12月08土10时00分,2010年12月17土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月07土16时30分,2010年12月15土16时30分,,工海市房地产交易百心,,陈洁、闵亮,63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=054d5d60-f3f0-452f-814b-9ccfc73d8057&sitePath=,b9491082b0661bc3662ae185c5f9c46a,2020-04-24 11:03:40
上海市,黄浦区,上海市长宁区人民政府国有土地使用权挂牌出让公告(沪告字[2010]97号),(沪告字[2010]97号),挂牌,2010/12/6,2010/12/6,201009701,51225.5平方米,长宁区227街坊2、3丘,50年,≤2,≤30,≥35,,其他商服用地,,10800万元,,,2010年11月15土00时00分,2010年12月08土00时00分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月09土16时30分,2010年12月08土16时30分,,工海市房地产交易百心,,,63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=8a84e3b8-028c-469f-a81b-729216e51da7&sitePath=,2e5b25a32cd739e11e3f2b62b3be6be8,2020-04-24 11:03:43
上海市,黄浦区,上海市杨浦区人民政府国有土地使用权挂牌出让公告(沪告字[2010]102号),(沪告字[2010]102号),挂牌,2010/12/6,2010/12/6,201010201,6294.4平方米,四平,50年,等于3,等于30,等于30,,其他商服用地,,5788万元,38587万元,100万元,2010年12月06土10时00分,2010年12月15土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月03土16时30分,2010年12月13土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=3d565441-a650-4762-ba88-a4243f4ce49e&sitePath=,93e9922631401511051db8d406fed729,2020-04-24 11:04:03
上海市,黄浦区,上海市浦东等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]101号),(沪告字[2010]101号),挂牌,2010/12/6,2010/12/6,201010101,49118.4平方米,张江高科技园区南区,50年,等于2,≤40,≥35,,科教用地,,1521万元,7604万元,100万元,2010年12月27土09时30分,2011年01月06土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月23土16时30分,2011年01月04土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=ab1782f5-2594-48f7-b683-63e0e8e37f14&sitePath=,e5b09eb45b06a08422fea8954c9197ed,2020-04-24 11:04:35
上海市,黄浦区,上海市浦东等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]101号),(沪告字[2010]101号),挂牌,2010/12/6,2010/12/6,201010102,6918.1平方米,康桥工业区,50年,0.8-2.1,≤35,≥30,,科教用地,,147万元,732万元,8万元,2010年12月27土09时30分,2011年01月06土15时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月23土16时30分,2011年01月04土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=ab1782f5-2594-48f7-b683-63e0e8e37f14&sitePath=,e5b09eb45b06a08422fea8954c9197ed,2020-04-24 11:04:35
上海市,黄浦区,上海市浦东等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]101号),(沪告字[2010]101号),挂牌,2010/12/6,2010/12/6,201010103,16666.7平方米,工海市化学工业区奉贤分区,50年,0.6-1.2,等于50,等于20,,工业用地,,80万元,728万元,8万元,2010年12月27土09时30分,2011年01月06土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月23土16时30分,2011年01月04土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=ab1782f5-2594-48f7-b683-63e0e8e37f14&sitePath=,e5b09eb45b06a08422fea8954c9197ed,2020-04-24 11:04:35
上海市,黄浦区,上海市浦东等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]101号),(沪告字[2010]101号),挂牌,2010/12/6,2010/12/6,201010104,31461.2平方米,金山工业区,50年,0.8-1.5,等于50,等于20,,工业用地,,105万元,1005万元,10万元,2010年12月27土09时30分,2011年01月06土15时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月23土16时30分,2011年01月04土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=ab1782f5-2594-48f7-b683-63e0e8e37f14&sitePath=,e5b09eb45b06a08422fea8954c9197ed,2020-04-24 11:04:35
上海市,黄浦区,上海市浦东等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]101号),(沪告字[2010]101号),挂牌,2010/12/6,2010/12/6,201010105,25670.7平方米,枫泾镇,50年,0.8-2,等于50,等于20,,工业用地,,85万元,814万元,5万元,2010年12月27土09时30分,2011年01月06土15时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月23土16时30分,2011年01月04土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=ab1782f5-2594-48f7-b683-63e0e8e37f14&sitePath=,e5b09eb45b06a08422fea8954c9197ed,2020-04-24 11:04:35
上海市,黄浦区,上海市浦东等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]101号),(沪告字[2010]101号),挂牌,2010/12/6,2010/12/6,201010106,161808.7平方米,崇明县长兴镇,50年,0.7-1.5,≤50,10-20,,工业用地,,730万元,7281万元,75万元,2010年12月27土09时30分,2011年01月06土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月23土16时30分,2011年01月04土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=ab1782f5-2594-48f7-b683-63e0e8e37f14&sitePath=,e5b09eb45b06a08422fea8954c9197ed,2020-04-24 11:04:35
上海市,黄浦区,上海市浦东等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]101号),(沪告字[2010]101号),挂牌,2010/12/6,2010/12/6,201010107,20030平方米,崇明县长兴镇,50年,0.7-1.5,≤50,10-20,,工业用地,,91万元,901万元,10万元,2010年12月27土09时30分,2011年01月06土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月23土16时30分,2011年01月04土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=ab1782f5-2594-48f7-b683-63e0e8e37f14&sitePath=,e5b09eb45b06a08422fea8954c9197ed,2020-04-24 11:04:35
上海市,黄浦区,上海市闸北区人民政府国有土地使用权挂牌出让公告(沪告字[2010]100号),(沪告字[2010]100号),挂牌,2010/12/6,2010/12/6,201010001,89361.2平方米,闸北区彭浦新村街道,70年,等于3,等于25,≥35,,其他普通商品住房用地,,54019万元,270095万元,100万元,2010年12月15土09时30分,2010年12月24土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月13土16时30分,2010年12月22土16时30分,,工海市房地产交易百心,,黄威威,63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=f9b50e69-8548-464d-b7eb-02aa8c26cee6&sitePath=,ddafd15523d4649df5b1c59b9fcd7308,2020-04-24 11:04:43
上海市,黄浦区,上海市徐汇区人民政府国有土地使用权挂牌出让公告(沪告字[2010]99号),(沪告字[2010]99号),挂牌,2010/12/6,2010/12/6,201009901,1607.6平方米,漕河泾,40年,等于2.2,≤50,≥10,,其他商服用地,,9445万元,6300万元,100万元,2010年12月01土10时00分,2010年12月10土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年11月30土16时30分,2010年12月08土16时30分,,工海市房地产交易百心,,黄威威,63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=f34041a2-4051-46c2-b519-615c18b998fc&sitePath=,b62e72e280a21b98538943b9b2f9e6a7,2020-04-24 11:04:50
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]98号),(沪告字[2010]98号),挂牌,2010/11/30,2010/11/30,201009801,53648.5平方米,工海国际汽车城零配件生产园区,50年,0.8-1.5,35-50,等于20,,工业用地,,230万元,2253万元,5万元,2010年12月20土09时30分,2010年12月29土09时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月16土16时30分,2010年12月27土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=ef15d6b3-3e4a-4ac2-a2b7-1058ff6325fa&sitePath=,90d1af4328a72fc4eebd1c6850bd819e,2020-04-24 11:04:58
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]98号),(沪告字[2010]98号),挂牌,2010/11/30,2010/11/30,201009802,76673平方米,工海嘉定工业园区,50年,0.6-1.5,35-50,等于20,,工业用地,,345万元,3450万元,5万元,2010年12月20土09时30分,2010年12月29土09时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月16土16时30分,2010年12月27土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=ef15d6b3-3e4a-4ac2-a2b7-1058ff6325fa&sitePath=,90d1af4328a72fc4eebd1c6850bd819e,2020-04-24 11:04:58
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]98号),(沪告字[2010]98号),挂牌,2010/11/30,2010/11/30,201009803,10000.1平方米,祝桥空港工业区,50年,0.8-2,等于50,等于20,,工业用地,,115万元,574万元,6万元,2010年12月20土09时30分,2010年12月29土09时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月16土16时30分,2010年12月27土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=ef15d6b3-3e4a-4ac2-a2b7-1058ff6325fa&sitePath=,90d1af4328a72fc4eebd1c6850bd819e,2020-04-24 11:04:58
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]98号),(沪告字[2010]98号),挂牌,2010/11/30,2010/11/30,201009804,20635.1平方米,康桥工业区,50年,0.8-2,≤50,≥20,,工业用地,,325万元,1625万元,15万元,2010年12月20土09时30分,2010年12月29土09时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月16土16时30分,2010年12月27土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=ef15d6b3-3e4a-4ac2-a2b7-1058ff6325fa&sitePath=,90d1af4328a72fc4eebd1c6850bd819e,2020-04-24 11:04:58
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]96号),(沪告字[2010]96号),挂牌,2010/11/30,2010/11/30,201009601,15003.5平方米,工海嘉定工业园区,50年,0.8-1.5,35-50,≥20,,工业用地,,63万元,630万元,5万元,2010年12月13土09时30分,2010年12月23土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月09土16时30分,2010年12月21土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=76520a05-19b5-4d78-8769-3b14739ce7f2&sitePath=,66a02beb5a20005f6dcd0d2bdf620566,2020-04-24 11:05:07
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]96号),(沪告字[2010]96号),挂牌,2010/11/30,2010/11/30,201009602,14028.5平方米,工海嘉定工业园区,50年,0.8-1.5,35-50,≥20,,工业用地,,60万元,589万元,5万元,2010年12月13土09时30分,2010年12月23土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月09土16时30分,2010年12月21土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=76520a05-19b5-4d78-8769-3b14739ce7f2&sitePath=,66a02beb5a20005f6dcd0d2bdf620566,2020-04-24 11:05:07
